week,game_date,quarter_seconds_remaining,field_goal_result,kick_distance,score_differential,kicker_player_name,kicker_player_id,season,made
6,1999-10-17,321.0,made,24.0,0.0,D.Brien,00-0001759,1999,1
6,1999-10-17,114.0,missed,42.0,-10.0,A.Del Greco,00-0004147,1999,0
6,1999-10-17,175.0,made,42.0,3.0,D.Brien,00-0001759,1999,1
6,1999-10-17,312.0,made,19.0,1.0,A.Del Greco,00-0004147,1999,1
6,1999-10-17,560.0,made,44.0,0.0,C.Jacke,00-0008080,1999,1
6,1999-10-17,900.0,missed,42.0,3.0,C.Jacke,00-0008080,1999,0
6,1999-10-17,750.0,made,36.0,-3.0,B.Conway,00-0003395,1999,1
6,1999-10-17,4.0,missed,52.0,7.0,B.Conway,00-0003395,1999,0
7,1999-10-25,613.0,missed,47.0,-7.0,M.Andersen,00-0000282,1999,0
7,1999-10-25,460.0,made,51.0,7.0,K.Brown,00-0001980,1999,1
7,1999-10-25,3.0,made,25.0,10.0,K.Brown,00-0001980,1999,1
7,1999-10-24,580.0,made,40.0,7.0,T.Peterson,00-0012875,1999,1
7,1999-10-24,312.0,made,21.0,10.0,T.Peterson,00-0012875,1999,1
7,1999-10-24,22.0,made,42.0,20.0,T.Peterson,00-0012875,1999,1
7,1999-10-24,5.0,made,50.0,-23.0,S.Christie,00-0002975,1999,1
7,1999-10-24,745.0,made,34.0,14.0,T.Peterson,00-0012875,1999,1
7,1999-10-24,900.0,made,49.0,0.0,M.Gramatica,00-0006223,1999,1
7,1999-10-24,490.0,missed,43.0,3.0,M.Gramatica,00-0006223,1999,0
7,1999-10-24,242.0,made,34.0,3.0,M.Gramatica,00-0006223,1999,1
7,1999-10-24,412.0,missed,39.0,6.0,M.Gramatica,00-0006223,1999,0
7,1999-10-24,900.0,missed,44.0,-6.0,C.Boniol,00-0001460,1999,0
7,1999-10-24,508.0,made,28.0,-6.0,C.Boniol,00-0001460,1999,1
7,1999-10-24,116.0,made,22.0,21.0,M.Vanderjagt,00-0016830,1999,1
7,1999-10-24,18.0,made,32.0,-24.0,D.Pelfrey,00-0012742,1999,1
7,1999-10-24,762.0,blocked,37.0,21.0,M.Vanderjagt,00-0016830,1999,0
7,1999-10-24,409.0,made,47.0,-14.0,P.Dawson,00-0004091,1999,1
7,1999-10-24,406.0,made,28.0,18.0,J.Wilkins,00-0017693,1999,1
7,1999-10-24,377.0,made,36.0,28.0,J.Wilkins,00-0017693,1999,1
7,1999-10-24,360.0,made,28.0,7.0,A.Vinatieri,00-0016919,1999,1
7,1999-10-24,900.0,made,40.0,-10.0,J.Elam,00-0004811,1999,1
7,1999-10-24,900.0,made,28.0,-7.0,J.Elam,00-0004811,1999,1
7,1999-10-24,635.0,made,30.0,-4.0,J.Elam,00-0004811,1999,1
7,1999-10-24,105.0,missed,59.0,-1.0,J.Elam,00-0004811,1999,0
7,1999-10-24,900.0,made,21.0,0.0,J.Kasay,00-0009028,1999,1
7,1999-10-24,437.0,made,29.0,4.0,J.Hanson,00-0006800,1999,1
7,1999-10-24,25.0,made,30.0,-7.0,J.Kasay,00-0009028,1999,1
7,1999-10-24,891.0,made,23.0,-4.0,J.Kasay,00-0009028,1999,1
7,1999-10-24,574.0,made,28.0,-14.0,J.Carney,00-0002655,1999,1
7,1999-10-24,119.0,made,46.0,25.0,R.Longwell,00-0010072,1999,1
7,1999-10-21,245.0,missed,37.0,0.0,M.Stover,00-0015784,1999,0
7,1999-10-21,768.0,missed,42.0,7.0,P.Stoyanovich,00-0015791,1999,0
7,1999-10-24,224.0,made,25.0,-7.0,D.Brien,00-0001759,1999,1
7,1999-10-24,900.0,made,41.0,4.0,C.Blanchard,00-0001343,1999,1
7,1999-10-24,583.0,made,25.0,0.0,M.Husted,00-0007983,1999,1
7,1999-10-24,900.0,made,32.0,-3.0,J.Hall,00-0006662,1999,1
7,1999-10-24,455.0,made,37.0,14.0,J.Hall,00-0006662,1999,1
7,1999-10-24,120.0,made,43.0,3.0,J.Hall,00-0006662,1999,1
7,1999-10-24,721.0,made,37.0,0.0,O.Mare,00-0010373,1999,1
7,1999-10-24,900.0,made,53.0,-10.0,D.Akers,00-0000108,1999,1
7,1999-10-24,469.0,made,37.0,7.0,O.Mare,00-0010373,1999,1
7,1999-10-24,900.0,made,54.0,3.0,O.Mare,00-0010373,1999,1
7,1999-10-24,602.0,made,44.0,-6.0,N.Johnson,00-0008593,1999,1
7,1999-10-24,59.0,missed,42.0,-3.0,N.Johnson,00-0008593,1999,0
7,1999-10-24,630.0,made,22.0,-7.0,W.Richey,00-0013699,1999,1
7,1999-10-24,676.0,missed,47.0,4.0,G.Anderson,00-0000313,1999,0
7,1999-10-24,580.0,made,31.0,-4.0,W.Richey,00-0013699,1999,1
7,1999-10-24,3.0,made,33.0,8.0,G.Anderson,00-0000313,1999,1
7,1999-10-24,582.0,made,26.0,-11.0,W.Richey,00-0013699,1999,1
7,1999-10-24,159.0,made,32.0,7.0,R.Cunningham,00-0003762,1999,1
7,1999-10-24,58.0,made,36.0,-10.0,B.Conway,00-0003395,1999,1
7,1999-10-24,646.0,made,24.0,-7.0,B.Conway,00-0003395,1999,1
8,1999-10-31,60.0,made,37.0,7.0,M.Stover,00-0015784,1999,1
8,1999-10-31,140.0,blocked,51.0,10.0,M.Stover,00-0015784,1999,0
8,1999-10-31,40.0,made,25.0,-10.0,S.Christie,00-0002975,1999,1
8,1999-10-31,728.0,made,40.0,-7.0,S.Christie,00-0002975,1999,1
8,1999-10-31,669.0,made,31.0,0.0,J.Kasay,00-0009028,1999,1
8,1999-10-31,819.0,made,39.0,4.0,M.Andersen,00-0000282,1999,1
8,1999-10-31,407.0,made,24.0,7.0,M.Andersen,00-0000282,1999,1
8,1999-10-31,17.0,made,51.0,-10.0,J.Kasay,00-0009028,1999,1
8,1999-10-31,900.0,made,50.0,14.0,B.Conway,00-0003395,1999,1
8,1999-10-31,900.0,made,51.0,31.0,B.Conway,00-0003395,1999,1
8,1999-10-31,453.0,blocked,53.0,34.0,B.Conway,00-0003395,1999,0
8,1999-10-31,715.0,missed,47.0,7.0,D.Brien,00-0001759,1999,0
8,1999-10-31,13.0,made,49.0,0.0,D.Brien,00-0001759,1999,1
8,1999-10-31,82.0,made,22.0,-4.0,D.Brien,00-0001759,1999,1
8,1999-10-31,791.0,missed,46.0,1.0,P.Dawson,00-0004091,1999,0
8,1999-10-31,26.0,made,46.0,-1.0,D.Brien,00-0001759,1999,1
8,1999-10-31,579.0,made,24.0,7.0,R.Cunningham,00-0003762,1999,1
8,1999-10-31,394.0,made,43.0,-10.0,M.Vanderjagt,00-0016830,1999,1
8,1999-10-31,78.0,made,30.0,-14.0,M.Vanderjagt,00-0016830,1999,1
8,1999-10-31,802.0,made,33.0,4.0,M.Vanderjagt,00-0016830,1999,1
8,1999-10-31,432.0,made,27.0,7.0,M.Vanderjagt,00-0016830,1999,1
8,1999-10-31,900.0,made,43.0,14.0,M.Hollis,00-0007622,1999,1
8,1999-10-31,109.0,made,21.0,24.0,M.Hollis,00-0007622,1999,1
8,1999-10-31,500.0,made,29.0,-27.0,D.Pelfrey,00-0012742,1999,1
8,1999-10-31,792.0,made,49.0,0.0,M.Husted,00-0007983,1999,1
8,1999-10-31,524.0,made,21.0,-3.0,O.Mare,00-0010373,1999,1
8,1999-10-31,900.0,made,34.0,-7.0,M.Husted,00-0007983,1999,1
8,1999-10-31,480.0,made,34.0,4.0,O.Mare,00-0010373,1999,1
8,1999-10-31,355.0,missed,46.0,7.0,O.Mare,00-0010373,1999,0
8,1999-10-31,273.0,made,47.0,-7.0,M.Husted,00-0007983,1999,1
8,1999-10-31,360.0,made,44.0,4.0,O.Mare,00-0010373,1999,1
8,1999-10-31,616.0,made,19.0,9.0,J.Elam,00-0004811,1999,1
8,1999-10-31,525.0,missed,37.0,-1.0,J.Elam,00-0004811,1999,0
8,1999-10-31,4.0,made,23.0,0.0,G.Anderson,00-0000313,1999,1
8,1999-10-31,602.0,made,24.0,-20.0,C.Jacke,00-0008080,1999,1
8,1999-10-31,672.0,made,28.0,0.0,N.Johnson,00-0008593,1999,1
8,1999-10-31,174.0,made,28.0,-3.0,C.Blanchard,00-0001343,1999,1
8,1999-10-31,806.0,missed,34.0,0.0,C.Blanchard,00-0001343,1999,0
8,1999-10-31,516.0,blocked,33.0,7.0,N.Johnson,00-0008593,1999,0
8,1999-10-31,8.0,missed,59.0,0.0,D.Akers,00-0000108,1999,0
8,1999-10-31,701.0,made,43.0,0.0,P.Stoyanovich,00-0015791,1999,1
8,1999-10-31,900.0,made,39.0,10.0,P.Stoyanovich,00-0015791,1999,1
8,1999-11-01,490.0,blocked,50.0,0.0,R.Longwell,00-0010072,1999,0
8,1999-11-01,798.0,made,19.0,14.0,T.Peterson,00-0012875,1999,1
8,1999-11-01,625.0,made,29.0,17.0,T.Peterson,00-0012875,1999,1
8,1999-10-31,16.0,missed,54.0,-21.0,J.Wilkins,00-0017693,1999,0
8,1999-10-31,303.0,made,27.0,7.0,A.Del Greco,00-0004147,1999,1
8,1999-10-31,22.0,missed,38.0,-3.0,J.Wilkins,00-0017693,1999,0
8,1999-10-31,239.0,blocked,36.0,0.0,M.Gramatica,00-0006223,1999,0
8,1999-10-31,900.0,made,47.0,0.0,J.Hanson,00-0006800,1999,1
8,1999-10-31,772.0,made,49.0,-3.0,M.Gramatica,00-0006223,1999,1
8,1999-10-31,893.0,made,50.0,14.0,J.Hanson,00-0006800,1999,1
9,1999-11-07,593.0,made,44.0,0.0,J.Hall,00-0006662,1999,1
9,1999-11-07,778.0,missed,29.0,3.0,J.Hall,00-0006662,1999,0
9,1999-11-07,540.0,made,33.0,-4.0,J.Hall,00-0006662,1999,1
9,1999-11-07,175.0,missed,45.0,5.0,J.Hall,00-0006662,1999,0
9,1999-11-07,214.0,made,25.0,-7.0,P.Dawson,00-0004091,1999,1
9,1999-11-07,7.0,made,28.0,11.0,M.Stover,00-0015784,1999,1
9,1999-11-07,795.0,made,44.0,21.0,M.Stover,00-0015784,1999,1
9,1999-11-07,655.0,made,23.0,-7.0,S.Christie,00-0002975,1999,1
9,1999-11-07,900.0,missed,55.0,4.0,B.Conway,00-0003395,1999,0
9,1999-11-07,525.0,made,41.0,-3.0,B.Conway,00-0003395,1999,1
9,1999-11-07,244.0,made,20.0,14.0,S.Christie,00-0002975,1999,1
9,1999-11-07,559.0,made,37.0,0.0,R.Longwell,00-0010072,1999,1
9,1999-11-07,900.0,made,26.0,-4.0,R.Longwell,00-0010072,1999,1
9,1999-11-07,658.0,missed,34.0,1.0,C.Boniol,00-0001460,1999,0
9,1999-11-07,7.0,blocked,28.0,-1.0,R.Longwell,00-0010072,1999,0
9,1999-11-07,726.0,made,50.0,-7.0,D.Pelfrey,00-0012742,1999,1
9,1999-11-07,900.0,made,29.0,18.0,T.Peterson,00-0012875,1999,1
9,1999-11-07,645.0,made,34.0,-21.0,D.Pelfrey,00-0012742,1999,1
9,1999-11-07,900.0,made,45.0,18.0,T.Peterson,00-0012875,1999,1
9,1999-11-07,93.0,made,35.0,14.0,T.Peterson,00-0012875,1999,1
9,1999-11-08,900.0,missed,42.0,0.0,R.Cunningham,00-0003762,1999,0
9,1999-11-08,616.0,missed,49.0,0.0,G.Anderson,00-0000313,1999,0
9,1999-11-08,388.0,missed,37.0,0.0,R.Cunningham,00-0003762,1999,0
9,1999-11-08,900.0,made,39.0,0.0,R.Cunningham,00-0003762,1999,1
9,1999-11-08,900.0,made,31.0,-10.0,G.Anderson,00-0000313,1999,1
9,1999-11-08,504.0,made,40.0,-7.0,G.Anderson,00-0000313,1999,1
9,1999-11-07,900.0,made,44.0,0.0,J.Elam,00-0004811,1999,1
9,1999-11-07,800.0,made,46.0,-10.0,J.Carney,00-0002655,1999,1
9,1999-11-07,41.0,made,55.0,7.0,J.Elam,00-0004811,1999,1
9,1999-11-07,900.0,made,41.0,10.0,J.Elam,00-0004811,1999,1
9,1999-11-07,262.0,made,24.0,6.0,J.Elam,00-0004811,1999,1
9,1999-11-07,827.0,made,27.0,14.0,M.Hollis,00-0007622,1999,1
9,1999-11-07,503.0,blocked,48.0,17.0,M.Hollis,00-0007622,1999,0
9,1999-11-07,769.0,made,24.0,10.0,M.Hollis,00-0007622,1999,1
9,1999-11-07,273.0,made,34.0,20.0,M.Hollis,00-0007622,1999,1
9,1999-11-07,533.0,made,47.0,0.0,M.Vanderjagt,00-0016830,1999,1
9,1999-11-07,418.0,made,38.0,-3.0,P.Stoyanovich,00-0015791,1999,1
9,1999-11-07,900.0,made,34.0,0.0,M.Vanderjagt,00-0016830,1999,1
9,1999-11-07,55.0,missed,47.0,-3.0,P.Stoyanovich,00-0015791,1999,0
9,1999-11-07,537.0,made,29.0,-4.0,M.Vanderjagt,00-0016830,1999,1
9,1999-11-07,74.0,made,37.0,5.0,M.Vanderjagt,00-0016830,1999,1
9,1999-11-07,801.0,made,38.0,0.0,J.Kasay,00-0009028,1999,1
9,1999-11-07,170.0,made,28.0,17.0,J.Kasay,00-0009028,1999,1
9,1999-11-07,8.0,made,33.0,20.0,J.Kasay,00-0009028,1999,1
9,1999-11-07,542.0,made,22.0,23.0,J.Kasay,00-0009028,1999,1
9,1999-11-07,449.0,made,19.0,-7.0,W.Richey,00-0013699,1999,1
9,1999-11-07,900.0,made,28.0,11.0,K.Brown,00-0001980,1999,1
9,1999-11-07,891.0,made,20.0,-14.0,W.Richey,00-0013699,1999,1
9,1999-11-07,354.0,made,38.0,11.0,K.Brown,00-0001980,1999,1
9,1999-11-07,212.0,missed,49.0,-14.0,W.Richey,00-0013699,1999,0
9,1999-11-07,900.0,missed,31.0,14.0,K.Brown,00-0001980,1999,0
9,1999-11-07,682.0,made,29.0,-2.0,J.Hanson,00-0006800,1999,1
9,1999-11-07,46.0,made,34.0,-1.0,J.Wilkins,00-0017693,1999,1
9,1999-11-07,425.0,made,43.0,6.0,J.Hanson,00-0006800,1999,1
9,1999-11-07,598.0,made,44.0,2.0,J.Hanson,00-0006800,1999,1
9,1999-11-07,534.0,made,29.0,0.0,D.Brien,00-0001759,1999,1
9,1999-11-07,900.0,made,35.0,4.0,M.Gramatica,00-0006223,1999,1
9,1999-11-07,35.0,made,39.0,-14.0,D.Brien,00-0001759,1999,1
9,1999-11-07,660.0,made,37.0,-18.0,D.Brien,00-0001759,1999,1
9,1999-11-07,645.0,missed,51.0,15.0,M.Gramatica,00-0006223,1999,0
9,1999-11-07,591.0,missed,33.0,0.0,A.Del Greco,00-0004147,1999,0
9,1999-11-07,8.0,missed,43.0,14.0,O.Mare,00-0010373,1999,0
9,1999-11-07,900.0,made,46.0,14.0,O.Mare,00-0010373,1999,1
10,1999-11-14,672.0,made,28.0,0.0,M.Hollis,00-0007622,1999,1
10,1999-11-14,10.0,made,23.0,-3.0,M.Stover,00-0015784,1999,1
10,1999-11-14,521.0,made,28.0,0.0,M.Hollis,00-0007622,1999,1
10,1999-11-14,705.0,missed,41.0,3.0,M.Hollis,00-0007622,1999,0
10,1999-11-14,51.0,made,24.0,-14.0,J.Kasay,00-0009028,1999,1
10,1999-11-14,745.0,made,41.0,-7.0,K.Brown,00-0001980,1999,1
10,1999-11-14,900.0,made,32.0,-4.0,K.Brown,00-0001980,1999,1
10,1999-11-14,900.0,made,47.0,5.0,K.Brown,00-0001980,1999,1
10,1999-11-14,2.0,made,39.0,-2.0,P.Dawson,00-0004091,1999,1
10,1999-11-14,737.0,made,35.0,0.0,T.Peterson,00-0012875,1999,1
10,1999-11-14,891.0,made,25.0,-10.0,J.Elam,00-0004811,1999,1
10,1999-11-14,900.0,made,43.0,-7.0,T.Peterson,00-0012875,1999,1
10,1999-11-14,644.0,made,35.0,-7.0,C.Jacke,00-0008080,1999,1
10,1999-11-14,377.0,missed,53.0,-4.0,C.Jacke,00-0008080,1999,0
10,1999-11-14,357.0,made,35.0,3.0,C.Jacke,00-0008080,1999,1
10,1999-11-14,58.0,missed,57.0,-6.0,J.Hanson,00-0006800,1999,0
10,1999-11-14,4.0,made,49.0,6.0,C.Jacke,00-0008080,1999,1
10,1999-11-14,343.0,missed,54.0,10.0,C.Jacke,00-0008080,1999,0
10,1999-11-14,900.0,missed,22.0,7.0,R.Cunningham,00-0003762,1999,0
10,1999-11-14,78.0,made,38.0,-7.0,R.Longwell,00-0010072,1999,1
10,1999-11-14,9.0,made,44.0,4.0,R.Cunningham,00-0003762,1999,1
10,1999-11-14,59.0,blocked,44.0,-14.0,R.Longwell,00-0010072,1999,0
10,1999-11-14,753.0,made,47.0,14.0,R.Cunningham,00-0003762,1999,1
10,1999-11-14,83.0,made,31.0,-10.0,R.Longwell,00-0010072,1999,1
10,1999-11-14,900.0,made,33.0,-7.0,C.Blanchard,00-0001343,1999,1
10,1999-11-14,177.0,made,42.0,-4.0,C.Blanchard,00-0001343,1999,1
10,1999-11-14,455.0,made,40.0,8.0,M.Vanderjagt,00-0016830,1999,1
10,1999-11-14,846.0,made,35.0,12.0,M.Vanderjagt,00-0016830,1999,1
10,1999-11-14,838.0,made,20.0,0.0,P.Stoyanovich,00-0015791,1999,1
10,1999-11-14,341.0,missed,42.0,-4.0,P.Stoyanovich,00-0015791,1999,0
10,1999-11-14,32.0,made,25.0,4.0,M.Gramatica,00-0006223,1999,1
10,1999-11-14,810.0,made,31.0,0.0,S.Christie,00-0002975,1999,1
10,1999-11-14,601.0,made,48.0,3.0,S.Christie,00-0002975,1999,1
10,1999-11-14,314.0,made,47.0,6.0,S.Christie,00-0002975,1999,1
10,1999-11-14,86.0,made,30.0,-16.0,O.Mare,00-0010373,1999,1
10,1999-11-14,697.0,missed,35.0,20.0,S.Christie,00-0002975,1999,0
10,1999-11-14,71.0,made,34.0,0.0,C.Boniol,00-0001460,1999,1
10,1999-11-14,507.0,made,38.0,-3.0,G.Anderson,00-0000313,1999,1
10,1999-11-14,4.0,missed,20.0,0.0,G.Anderson,00-0000313,1999,0
10,1999-11-14,885.0,missed,41.0,0.0,C.Boniol,00-0001460,1999,0
10,1999-11-14,639.0,made,38.0,0.0,G.Anderson,00-0000313,1999,1
10,1999-11-15,110.0,made,22.0,-7.0,A.Vinatieri,00-0016919,1999,1
10,1999-11-15,900.0,made,26.0,18.0,J.Hall,00-0006662,1999,1
10,1999-11-14,2.0,missed,32.0,14.0,M.Husted,00-0007983,1999,0
10,1999-11-14,568.0,made,39.0,-14.0,J.Carney,00-0002655,1999,1
10,1999-11-14,577.0,made,52.0,-7.0,W.Richey,00-0013699,1999,1
10,1999-11-14,75.0,made,22.0,-11.0,W.Richey,00-0013699,1999,1
10,1999-11-14,732.0,made,28.0,15.0,D.Brien,00-0001759,1999,1
10,1999-11-14,1.0,missed,32.0,-14.0,D.Pelfrey,00-0012742,1999,0
10,1999-11-14,413.0,made,26.0,14.0,A.Del Greco,00-0004147,1999,1
10,1999-11-14,776.0,made,49.0,-7.0,N.Johnson,00-0008593,1999,1
10,1999-11-14,676.0,missed,50.0,11.0,B.Conway,00-0003395,1999,0
10,1999-11-14,27.0,made,29.0,-11.0,N.Johnson,00-0008593,1999,1
10,1999-11-14,771.0,missed,32.0,-8.0,N.Johnson,00-0008593,1999,0
10,1999-11-14,530.0,made,20.0,-8.0,N.Johnson,00-0008593,1999,1
10,1999-11-14,900.0,made,30.0,3.0,N.Johnson,00-0008593,1999,1
11,1999-11-21,368.0,made,28.0,7.0,M.Andersen,00-0000282,1999,1
11,1999-11-21,643.0,made,24.0,-10.0,M.Gramatica,00-0006223,1999,1
11,1999-11-21,13.0,made,26.0,-7.0,M.Gramatica,00-0006223,1999,1
11,1999-11-21,555.0,made,50.0,-4.0,M.Gramatica,00-0006223,1999,1
11,1999-11-21,65.0,made,53.0,-1.0,M.Gramatica,00-0006223,1999,1
11,1999-11-21,900.0,made,25.0,-14.0,M.Stover,00-0015784,1999,1
11,1999-11-21,742.0,missed,39.0,4.0,D.Pelfrey,00-0012742,1999,0
11,1999-11-21,112.0,made,19.0,-3.0,D.Pelfrey,00-0012742,1999,1
11,1999-11-21,4.0,made,50.0,0.0,M.Stover,00-0015784,1999,1
11,1999-11-21,333.0,missed,40.0,0.0,S.Christie,00-0002975,1999,0
11,1999-11-21,875.0,missed,45.0,-7.0,S.Christie,00-0002975,1999,0
11,1999-11-21,476.0,made,36.0,14.0,J.Hall,00-0006662,1999,1
11,1999-11-21,900.0,made,44.0,0.0,J.Kasay,00-0009028,1999,1
11,1999-11-21,724.0,missed,38.0,-3.0,P.Dawson,00-0004091,1999,0
11,1999-11-21,900.0,made,23.0,-3.0,P.Dawson,00-0004091,1999,1
11,1999-11-21,648.0,made,29.0,-7.0,C.Boniol,00-0001460,1999,1
11,1999-11-21,586.0,made,28.0,4.0,J.Carney,00-0002655,1999,1
11,1999-11-21,120.0,missed,33.0,-7.0,C.Boniol,00-0001460,1999,0
11,1999-11-21,727.0,blocked,38.0,-7.0,J.Carney,00-0002655,1999,0
11,1999-11-21,542.0,made,26.0,7.0,C.Boniol,00-0001460,1999,1
11,1999-11-21,5.0,made,28.0,-3.0,J.Carney,00-0002655,1999,1
11,1999-11-21,614.0,made,36.0,0.0,C.Boniol,00-0001460,1999,1
11,1999-11-21,558.0,missed,48.0,7.0,R.Cunningham,00-0003762,1999,0
11,1999-11-21,20.0,made,24.0,-7.0,C.Jacke,00-0008080,1999,1
11,1999-11-21,900.0,made,38.0,3.0,C.Jacke,00-0008080,1999,1
11,1999-11-21,900.0,made,23.0,-7.0,R.Longwell,00-0010072,1999,1
11,1999-11-21,737.0,made,33.0,-4.0,R.Longwell,00-0010072,1999,1
11,1999-11-21,5.0,made,46.0,2.0,J.Hanson,00-0006800,1999,1
11,1999-11-21,374.0,made,45.0,3.0,R.Longwell,00-0010072,1999,1
11,1999-11-21,900.0,made,31.0,6.0,R.Longwell,00-0010072,1999,1
11,1999-11-21,900.0,made,45.0,0.0,M.Vanderjagt,00-0016830,1999,1
11,1999-11-21,891.0,made,29.0,17.0,M.Vanderjagt,00-0016830,1999,1
11,1999-11-21,92.0,made,48.0,-27.0,D.Akers,00-0000108,1999,1
11,1999-11-21,1.0,made,34.0,24.0,M.Vanderjagt,00-0016830,1999,1
11,1999-11-21,229.0,made,19.0,-7.0,O.Mare,00-0010373,1999,1
11,1999-11-21,900.0,made,27.0,4.0,A.Vinatieri,00-0016919,1999,1
11,1999-11-21,195.0,made,23.0,7.0,O.Mare,00-0010373,1999,1
11,1999-11-21,114.0,made,52.0,0.0,D.Brien,00-0001759,1999,1
11,1999-11-21,2.0,made,45.0,-3.0,M.Hollis,00-0007622,1999,1
11,1999-11-21,130.0,missed,39.0,-14.0,D.Brien,00-0001759,1999,0
11,1999-11-21,900.0,made,32.0,14.0,M.Hollis,00-0007622,1999,1
11,1999-11-21,900.0,missed,38.0,7.0,B.Conway,00-0003395,1999,0
11,1999-11-21,666.0,made,44.0,-7.0,C.Blanchard,00-0001343,1999,1
11,1999-11-21,657.0,made,24.0,4.0,B.Conway,00-0003395,1999,1
11,1999-11-21,50.0,made,45.0,-7.0,C.Blanchard,00-0001343,1999,1
11,1999-11-21,733.0,missed,50.0,4.0,B.Conway,00-0003395,1999,0
11,1999-11-21,349.0,made,21.0,4.0,B.Conway,00-0003395,1999,1
11,1999-11-21,626.0,missed,28.0,7.0,B.Conway,00-0003395,1999,0
11,1999-11-21,25.0,made,37.0,7.0,B.Conway,00-0003395,1999,1
11,1999-11-22,113.0,made,30.0,7.0,J.Elam,00-0004811,1999,1
11,1999-11-22,449.0,made,24.0,12.0,J.Elam,00-0004811,1999,1
11,1999-11-22,771.0,missed,37.0,0.0,M.Husted,00-0007983,1999,0
11,1999-11-22,111.0,made,33.0,0.0,M.Husted,00-0007983,1999,1
11,1999-11-22,428.0,made,38.0,-3.0,J.Elam,00-0004811,1999,1
11,1999-11-22,85.0,made,44.0,0.0,M.Husted,00-0007983,1999,1
11,1999-11-22,12.0,made,53.0,-3.0,J.Elam,00-0004811,1999,1
11,1999-11-21,116.0,missed,44.0,-7.0,K.Brown,00-0001980,1999,0
11,1999-11-21,841.0,made,24.0,-9.0,K.Brown,00-0001980,1999,1
11,1999-11-21,480.0,made,29.0,0.0,P.Stoyanovich,00-0015791,1999,1
11,1999-11-21,6.0,made,29.0,-4.0,P.Stoyanovich,00-0015791,1999,1
11,1999-11-21,745.0,made,38.0,1.0,T.Peterson,00-0012875,1999,1
11,1999-11-21,658.0,missed,43.0,0.0,J.Wilkins,00-0017693,1999,0
11,1999-11-21,496.0,made,40.0,0.0,J.Wilkins,00-0017693,1999,1
11,1999-11-21,1.0,made,20.0,3.0,J.Wilkins,00-0017693,1999,1
11,1999-11-21,317.0,made,49.0,13.0,J.Wilkins,00-0017693,1999,1
12,1999-11-28,706.0,made,39.0,0.0,C.Jacke,00-0008080,1999,1
12,1999-11-28,115.0,made,20.0,-4.0,C.Jacke,00-0008080,1999,1
12,1999-11-28,6.0,made,24.0,1.0,C.Blanchard,00-0001343,1999,1
12,1999-11-28,160.0,missed,44.0,10.0,C.Jacke,00-0008080,1999,0
12,1999-11-28,241.0,made,30.0,0.0,J.Kasay,00-0009028,1999,1
12,1999-11-28,685.0,made,24.0,3.0,J.Kasay,00-0009028,1999,1
12,1999-11-28,104.0,missed,47.0,6.0,J.Kasay,00-0009028,1999,0
12,1999-11-25,894.0,missed,53.0,7.0,J.Hanson,00-0006800,1999,0
12,1999-11-25,734.0,made,27.0,-14.0,C.Boniol,00-0001460,1999,1
12,1999-11-28,177.0,made,35.0,-14.0,K.Brown,00-0001980,1999,1
12,1999-11-28,647.0,made,29.0,18.0,D.Pelfrey,00-0012742,1999,1
12,1999-11-28,512.0,made,33.0,-21.0,K.Brown,00-0001980,1999,1
12,1999-11-28,700.0,made,29.0,4.0,D.Pelfrey,00-0012742,1999,1
12,1999-11-28,592.0,missed,25.0,7.0,D.Pelfrey,00-0012742,1999,0
12,1999-11-29,900.0,made,35.0,0.0,W.Richey,00-0013699,1999,1
12,1999-11-29,500.0,missed,30.0,4.0,R.Longwell,00-0010072,1999,0
12,1999-11-29,30.0,made,23.0,4.0,R.Longwell,00-0010072,1999,1
12,1999-11-29,776.0,made,22.0,14.0,R.Longwell,00-0010072,1999,1
12,1999-11-28,357.0,made,46.0,7.0,M.Stover,00-0015784,1999,1
12,1999-11-28,65.0,made,31.0,3.0,M.Stover,00-0015784,1999,1
12,1999-11-28,392.0,made,33.0,6.0,M.Stover,00-0015784,1999,1
12,1999-11-28,422.0,made,33.0,0.0,M.Husted,00-0007983,1999,1
12,1999-11-28,528.0,made,30.0,-4.0,M.Husted,00-0007983,1999,1
12,1999-11-28,513.0,made,47.0,1.0,P.Stoyanovich,00-0015791,1999,1
12,1999-11-28,745.0,made,37.0,-3.0,P.Stoyanovich,00-0015791,1999,1
12,1999-11-28,217.0,missed,44.0,0.0,M.Husted,00-0007983,1999,0
12,1999-11-28,3.0,made,44.0,0.0,P.Stoyanovich,00-0015791,1999,1
12,1999-11-25,367.0,missed,52.0,0.0,O.Mare,00-0010373,1999,0
12,1999-11-25,68.0,blocked,47.0,0.0,O.Mare,00-0010373,1999,0
12,1999-11-25,273.0,missed,47.0,-7.0,O.Mare,00-0010373,1999,0
12,1999-11-25,900.0,made,36.0,7.0,R.Cunningham,00-0003762,1999,1
12,1999-11-25,120.0,made,23.0,17.0,R.Cunningham,00-0003762,1999,1
12,1999-11-28,406.0,made,28.0,0.0,S.Christie,00-0002975,1999,1
12,1999-11-28,616.0,made,51.0,-7.0,D.Brien,00-0001759,1999,1
12,1999-11-28,900.0,made,42.0,-4.0,D.Brien,00-0001759,1999,1
12,1999-11-28,797.0,made,45.0,-1.0,D.Brien,00-0001759,1999,1
12,1999-11-28,11.0,made,35.0,-6.0,D.Brien,00-0001759,1999,1
